date,ticker,intraday_mom,overnight_gap,vwap_dev,intraday_range,close_to_high,attn_ret20,attn_rsi20,attn_vol20,xs_mom_5d,insider_net_buy,patent_velocity,target
2026-05-28,AAPL,0.00807285,0.00019456,-0.00159243,0.01585573,0.47261788,0.0037350996495753,0.1605767179336378,,0.3428642658789392,-1.0,,0.030343343435687
2026-05-28,MSFT,0.00400197,-0.01226716,-0.00055653,0.01536261,0.51103976,-0.0018787674759063,-0.0501811159717094,,-0.5187382804750202,-1.0,,0.0258107609750113
2026-05-28,NVDA,-0.0071922,-0.00330497,0.00707287,0.02521404,0.29104429,0.0081001722241729,0.2286038613837758,,1.463150954591851,0.0,,-0.0363083925691267
2026-05-28,GOOGL,0.00568963,-0.00590062,-0.00470144,0.02049555,0.62923637,0.0082800015647921,0.1396004365122297,,1.6999096350181284,0.0,,-0.0203053295435586
2026-05-28,AMZN,0.02148155,0.00316609,0.00681374,0.02468079,0.08087961,0.0066032351015412,0.2619061956951364,,-0.0377419262505268,-1.0,,0.0357675492704267
2026-05-28,META,0.04181152,-0.00421337,0.01805589,0.04610724,0.11078488,0.0013545683588073,-0.1038457959506994,,0.3949693459176405,-1.0,,0.0423958238009603
2026-05-28,TSLA,-0.00567961,0.02133475,-0.00040263,0.02289352,0.52579458,0.0102550986999953,0.0515167967516591,,-0.1328399668455853,-1.0,,0.0692190699805248
2026-05-28,AVGO,-0.00719999,0.00765823,0.00092349,0.03863106,0.66625727,0.0057075878269389,0.0473385564175698,,1.6418081861190923,0.0,,-0.0429027826650726
2026-05-28,ORCL,-0.00323791,-0.00736132,0.00543821,0.02213084,0.30303775,0.0026111146969744,0.01444919852029,,-1.3201013044085184,0.0,,0.0370630495751309
2026-05-28,ADBE,0.00417231,-0.0132657,-0.00870161,0.02921059,0.85775797,-0.0004179836430619,-0.0743456988703361,,-0.1213260956229211,-1.0,,-0.035283809676177
2026-05-28,CRM,-0.00213486,-0.00647468,-0.01215366,0.03957887,0.89615991,-0.0097605503435567,-0.1593937076402228,,-1.2509859379481223,0.0,,0.037807694225501
2026-05-28,NOW,0.02983569,-0.00819754,-0.00795956,0.06704511,0.47153344,-0.000998927184072,-0.1943246857027257,,0.0662574440870527,-1.0,,0.0420892586536183
2026-05-28,SNOW,0.00360662,-0.01677367,-0.00311778,0.0343392,0.62956908,-0.002739438188888,-0.1511092750105754,,1.633989576331636,-1.0,,0.0587294096976784
2026-05-28,PLTR,-0.0057768,-0.02433856,-0.0067714,0.03093866,0.78292649,-0.0028979318563617,-0.0913363319956889,,-0.2150933599402012,-1.0,,-0.0625898751356028
2026-05-28,NET,-0.01413561,-0.02445418,-0.01088377,0.03512884,0.83265378,0.0052010682332553,0.027156733647291,,-2.221915584949572,-1.0,,0.07424752929915
2026-05-28,DDOG,0.00507359,-0.01287844,-0.00328756,0.03150448,0.65952324,0.0028696035149736,0.0961851185594579,,4.48199419814539,-1.0,,0.0598607889190312
2026-05-28,ZS,-0.07518466,-0.25899636,-0.02095168,0.11024122,0.94332904,0.0101240258565413,-0.0081186189030436,,1.957338177784881,0.0,,-0.0599661973056707
